ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
1,1,1,0,0.00212766,0.00212766,470,1,3,8,1,309,277,305,1
1,1,1,0,0.002994012,0.002994012,668,0,6,0,1,310,278,306,0
1,1,1,0,0.002375297,0.002375297,421,0,7,0,1,311,279,307,0
1,1,2,0.958711883,0.013400335,0.004187605,597,1,5,0,1,313,281,309,1
1,1,1,0,0,0.001592357,628,0,2,0,1,314,282,310,0
1,1,1,0,0.013392857,0.004464286,224,0,5,1,1,315,283,311,0
1,1,2,1,0.035326087,0,368,1,7,2,0.5,317,285,313,1
1,1,2,0.88797632,0.028880866,0.003610108,554,1,7,0,1,319,287,315,1
1,1,1,0,0.096385542,0.012048193,664,0,2,0,1,320,288,316,1
1,1,1,0,0.008982036,0.001497006,668,1,2,0,1,321,289,317,0
1,1,1,0,0.001474926,0.001474926,678,1,6,0,1,322,290,318,0
1,1,1,0,0.30044843,0.372197309,223,0,5,0,1,323,291,319,1
1,1,1,0,0,0,0,0,3,83,1,324,292,320,0
1,1,1,0,0.049886621,0.011337868,441,0,7,1,1,325,293,321,0
1,1,5,0.524189002,0.09401366,0.049417437,497.8,0,7,4,1,330,298,326,1
1,1,1,0,0.002070393,0.002070393,483,1,7,0,1,331,299,327,0
1,1,4,0.823483334,0.015665796,0.003263708,383,1,7,16,1,335,303,331,1
1,1,1,0,0.007017544,0.005263158,570,0,5,0,1,336,304,332,1
1,1,2,0.998363673,0.045230263,0.006578947,608,1,7,2,1,338,306,334,1
1,1,8,0.580565918,0.025872093,0.052906977,430,1,8,10,0.75,346,314,342,1
1,1,1,0,0.005102041,0.005102041,196,1,1,0,1,347,315,343,0
1,1,1,0,0.001472754,0.001472754,679,0,2,1,1,348,316,344,0
1,1,1,0,0.045023697,0,422,0,6,1,1,349,317,345,0
1,1,2,0.983939395,0.025931929,0.012155592,617,1,7,2,0.5,351,319,347,1
1,1,1,0,0.005390836,0.005390836,371,1,6,9,1,352,320,348,0
1,1,1,0,0.1125,0.025,80,0,6,86,1,353,321,349,0
1,1,4,0.336742649,0.251001821,0.136247723,686.25,1,7,5,0.75,357,325,353,1
1,1,1,0,0.004366812,0,687,0,2,0,1,358,326,354,1
1,1,1,0,0.00174216,0,574,0,7,1,1,359,327,355,1
1,1,1,0,0.004454343,0.002227171,898,0,6,1,1,360,328,356,0
1,1,1,0,0.001113586,0.001113586,898,1,6,0,1,361,329,357,0
1,1,1,0,0.015942029,0.002898551,690,0,2,2,1,362,329.5,358,0
1,1,1,0,0.03271028,0.002336449,428,1,6,3,1,363,330.5,359,1
1,1,2,0.532835063,0.01983881,0.000619963,806.5,0,6,3,1,365,332,361,1
1,1,1,0,0.010434783,0.006956522,575,0,7,3,1,366,333,362,0
1,1,1,0,0.002024291,0,494,1,6,10,1,367,334,363,0
1,1,1,0,0.018145161,0.014112903,496,1,6,1,1,368,335,364,0
1,1,1,0,0.002176279,0.002176279,919,0,6,3,1,369,335.5,365,0
1,1,1,0,0.005390836,0.005390836,371,0,6,7,1,370,336.5,366,0
1,1,2,0.849751137,0.049455984,0.007912957,505.5,1,6,20,1,372,338.5,368,1
1,1,1,0,0.117647059,0.039215686,204,0,1,10,1,373,339.5,369,0
1,1,2,1,0.029063509,0.018299247,464.5,0,7,24,1,375,341.5,371,0
1,1,1,0,0,0.003490401,573,0,7,9,1,376,342,372,0
1,1,1,0,0.001067236,0,937,1,6,5,1,377,343,373,0
1,1,1,0,0,0,573,1,1,0,1,1,1,1,1
1,1,1,0,0.070205479,0.015410959,584,0,1,0,1,2,2,2,0
1,1,1,0,0.055,0.015,600,1,1,1,1,3,3,3,1
1,1,1,0,0.019264448,0.028021016,571,1,7,5,1,378,342,374,1
1,1,1,0,0.005128205,0.003418803,585,1,5,8,1,379,343,375,1
1,1,1,0,0.012,0.002,500,0,6,14,1,380,344,376,1
1,1,14,0.841067823,0.134057971,0.031228433,414,1,7,270,0.928571429,394,358,390,1
1,1,1,0,0.147826087,0.147826087,115,0,6,0,1,395,359,391,0
1,1,1,0,0.00896861,0.006726457,446,1,6,0,1,396,360,392,1
1,1,1,0,0,0.001733102,577,1,6,0,1,397,361,393,0
1,1,1,0,0.005181347,0,579,0,6,0,1,398,362,394,0
1,1,1,0,0.006504065,0.006504065,615,0,5,0,1,399,363,395,0
1,1,2,0.650022422,0.01446281,0.004132231,484,1,6,0,1,401,365,397,0
1,1,2,0.918295834,0.00254022,0.00254022,590.5,1,7,0,0.5,403,367,399,0
1,1,1,0,0.012396694,0.006198347,484,0,2,0,1,404,368,400,1
1,1,1,0,0.010327022,0,581,1,6,0,1,405,369,401,1
1,1,7,0.817785217,0.02205687,0.002125963,537.5714286,1,7,34,0.857142857,412,376,408,1
1,1,1,0,0.006423983,0.006423983,467,1,6,0,1,413,377,409,1
1,1,2,0.995727452,0.007037298,0.002111189,710.5,1,6,0,1,415,379,411,0
1,1,1,0,0.001872659,0.001872659,534,0,8,29,1,416,380,412,0
1,1,1,0,0.002123142,0.002123142,471,0,6,1,1,417,381,413,0
1,1,1,0,0.001358696,0.001358696,736,1,2,1,1,418,382,414,0
1,1,2,0.749595257,0.010948905,0.001824818,548,0,6,1,1,420,384,416,1
1,1,1,0,0.160493827,0.024691358,81,1,5,115,1,421,382.5,417,0
1,1,1,0,0.050847458,0.012711864,236,1,7,8,1,422,383.5,418,0
1,1,5,0.806464891,0.02301496,0.036440353,521.4,0,7,39,0.8,427,388.5,423,1
1,1,1,0,0.001059322,0.001059322,944,1,6,10,1,428,387.5,424,0
1,1,1,0,0.003225806,0.003225806,620,1,5,11,1,429,388.5,425,0
1,1,1,0,0.002710027,0.002710027,369,1,7,11,1,430,389.5,426,0
1,1,6,0.849977407,0.005659556,0.002176752,382.8333333,1,8,253,0.833333333,436,395.5,432,1
1,1,1,0,0.012552301,0,239,1,7,11,1,437,396.5,433,1
1,1,1,0,0.071428571,0.071428571,14,1,3,0,1,438,397.5,434,1
1,1,1,0,0.048192771,0.012048193,83,1,5,12,1,50,50,49,0
1,1,1,0,0.033112583,0.008278146,604,1,1,23,1,4,4,4,1
1,1,1,0,0.002111932,0.002111932,947,0,6,0,1,439,398.5,435,0
1,1,1,0,0.016304348,0.028985507,552,0,6,11,1,440,399.5,436,0
1,1,2,0.918295834,0.002247191,0.002247191,667.5,1,6,19,1,442,401.5,438,1
1,1,2,0.938315352,0.135770235,0.026109661,191.5,1,7,11,1,444,403.5,440,1
1,1,1,0,0.001872659,0.001872659,534,0,8,1,1,445,404,441,0
1,1,2,0.811278124,0.00308642,0.001028807,486,1,2,41,1,447,406,443,1
1,1,5,0.665039645,0.17357513,0.009326425,386,1,7,52,0.8,452,411,448,1
1,1,1,0,0.00257732,0.00257732,388,0,6,3,1,453,412,449,0
1,1,1,0,0.004823151,0.001607717,622,0,5,3,1,454,413,450,0
1,1,4,0.61494778,0.086444008,0.061558612,381.75,0,6,47,1,458,417,454,1
1,1,1,0,0.005434783,0.005434783,552,0,6,0,1,459,418,455,1
1,1,1,0,0.004070556,0.004070556,737,0,2,1,1,51,51,50,0
1,1,1,0,0.001811594,0.001811594,552,0,6,0,1,460,419,456,1
1,1,1,0,0.014613779,0,958,1,6,8,1,461,417,457,1
1,1,3,0,0.005805515,0.07256894,229.6666667,1,1,8,0.666666667,7,7,7,1
1,1,1,0,0.0375,0.0125,80,1,1,0,1,8,8,8,1
1,1,1,0,0.024013722,0.005145798,583,1,1,3,1,9,9,9,1
1,1,1,0,0.005434783,0.005434783,552,0,6,10,1,462,417,458,0
1,1,9,0.872807253,0.045599363,0.004181601,558,1,8,145,1,471,421,467,1
1,1,1,0,0.015625,0.002604167,768,1,2,1,1,472,421,468,0
1,1,1,0,0.009584665,0.001597444,626,1,5,13,1,473,422,469,1
1,1,4,0.784422747,0.064862104,0.018386108,489.5,0,7,18,0.75,477,426,473,1
1,1,1,0,0.008756567,0.001751313,571,0,6,2,1,478,427,474,0
1,1,1,0,0.007092199,0,141,1,6,0,1,479,428,475,0
1,1,1,0,0.001041667,0.001041667,960,0,6,2,1,480,429,476,0
1,1,1,0,0.003783102,0.001261034,793,1,3,5,1,1,1,1,0
1,1,1,0,0,0,0,0,1,0,1,2,2,2,0
1,1,1,0,1.746478873,0,213,1,1,0,1,3,3,3,0
1,1,1,0,0.001751313,0,571,1,7,6,1,4,4,4,0
1,1,1,0,0,0,0,0,1,0,1,5,5,5,0
1,1,1,0,1.790697674,0,43,1,1,0,1,6,6,6,0
1,1,1,0,0,0,0,0,1,0,1,8,8,2,0
1,1,1,0,1.91954023,0,87,1,1,0,1,8,8,2,0
1,1,1,0,0,0,0,0,1,0,1,10,10,4,0
1,1,1,0,1.40070922,0,282,1,1,0,1,10,10,4,0
2,2,8,0.725672436,0.064588689,0.018958869,389,1,8,61,0.75,59,59,58,1
1,1,1,0,0,0.001042753,959,0,6,5,1,60,60,58,0
1,1,1,0,0.021276596,0.014184397,141,1,6,5,1,61,61,59,1
1,1,2,1,0.006578947,0,456,0,6,0,0.5,63,63,61,0
1,1,1,0,0,0.01426025,561,0,7,0,1,64,64,62,0
1,1,1,0,0.001042753,0.001042753,959,1,6,1,1,65,65,63,0
1,1,1,0,0.001597444,0.001597444,626,1,5,7,1,66,66,64,0
1,1,1,0,0.093506494,0.020779221,385,1,8,27,1,11,11,7,0
1,1,1,0,0,0,0,0,1,0,1,12,12,8,0
1,1,1,0,2.254520167,0,719,1,1,0,1,13,13,9,0
1,1,1,0,0.010384216,0.001038422,963,0,6,6,1,481,419,477,0
1,1,1,0,0.047748977,0.061391542,733,1,1,0,1,14,14,10,0
1,1,1,0,0.018614271,0.01344364,967,0,6,2,1,482,418,478,0
1,1,1,0,0.00482509,0,829,1,3,14,1,67,67,65,1
1,1,5,0.318270789,0.29748685,0.02805377,342.2,1,8,625,1,5,5,5,1
1,1,5,0.313992569,0.033826638,0.027484144,283.8,1,8,0,0.2,20,12.5,20,1
1,1,1,0,0.003690037,0.003690037,271,0,3,24,1,1,1,1,0
1,1,2,0.800392208,0.030368764,0.009761388,461,1,10,27,1,3,3,3,1
1,1,1,0,0.018518519,0.005555556,540,1,9,48,1,6,6,6,0
1,1,2,0.970950594,0.014084507,0.013001083,461.5,1,10,8,0.5,5,5,5,1
1,1,1,0,0.010277492,0.002055498,973,1,7,20,1,7,7,7,1
1,1,1,0,0.002409639,0.001204819,830,0,4,15,1,6,6,6,0
1,1,1,0,0.00477707,0,628,1,7,8,1,8,8,8,0
1,1,1,0,0,0,306,1,3,8,1,9,9,9,0
1,1,1,0,0.120689655,0.14137931,290,1,8,8,1,10,10,10,1
1,1,1,0,0,0.043165468,139,1,8,8,1,11,11,11,0
1,1,1,0,0.001592357,0.001592357,628,1,7,1,1,68,68,66,0
1,1,1,0,0.44,0.04,25,1,5,179,1,1,1,1,1
1,1,1,0,0.001206273,0.002412545,829,0,4,4,1,7,7,7,0
1,1,1,0,0.00792393,0,631,1,8,11,1,8,8,8,0
1,1,1,0,0.003496503,0.003496503,572,1,8,13,1,9,9,9,0
1,1,1,0,0.001748252,0.001748252,572,0,8,0,1,10,10,10,0
1,1,1,0,0.001748252,0.001748252,572,0,8,0,1,11,11,11,0
1,1,2,0.625262405,0.030991736,0.002066116,484,1,8,82,1,484,395.6666667,480,1
1,1,1,0,0.889035667,0.342140026,757,0,9,62,1,15,15,11,0
1,1,1,0,0.326923077,0.365384615,52,0,4,192,1,17,17,13,0
1,1,1,0,0,0,0,0,1,0,1,17,17,13,0
1,1,2,0.650022422,1.06504065,0.130081301,123,0,6,77,1,20,20,16,0
1,1,1,0,0,0,0,1,1,0,1,20,20,16,0
1,1,1,0,2.137420719,0,473,0,1,0,1,22,22,18,0
1,1,1,0,1.018292683,0.583333333,492,0,10,62,1,22,22,18,0
1,1,1,0,0,0,0,1,1,0,1,25,25,21,0
1,1,1,0,1.132947977,0,173,0,1,0,1,25,25,21,0
1,1,1,0,0.788571429,1.258571429,700,0,8,51,1,25,25,21,0
1,1,4,0.90010127,0.148648649,0.322072072,222,0,9,475,1,29,29,25,0
1,1,1,0,0,0,0,0,1,0,1,31,31,27,0
1,1,1,0,1.845188285,0,478,0,1,0,1,31,31,27,0
1,1,2,0.672294817,0.038548753,0.038548753,220.5,0,8,257,1,33,33,29,0
1,1,2,0.63185024,0.716049383,1.691358025,40.5,0,4,384,0.5,35,35,31,0
1,1,1,0,0,0,0,0,1,0,1,38,38,34,0
1,1,2,0.861381951,1.367647059,0.235294118,34,0,6,192,1,38,38,34,0
1,1,4,0.612670734,0.52581262,0.509560229,261.5,0,7,259,0.75,42,42,38,0
1,1,1,0,0,0,0,0,1,0,1,44,44,40,0
1,1,1,0,1.624505929,0,253,0,1,0,1,44,44,40,0
1,1,1,0,0.555555556,0.592592593,27,0,6,192,1,46,46,42,0
1,1,1,0,0.45,0.433333333,60,0,6,120,1,46,46,42,0
1,1,4,0.891336829,0.646428571,0.655357143,420,0,10,314,0.75,50,50,46,0
1,1,1,0,0,0,0,0,1,0,1,53,53,49,0
1,1,1,0,1.688888889,0,45,0,1,0,1,53,53,49,0
1,1,1,0,0,0,0,0,1,0,1,53,53,49,0
1,1,1,0,2.03030303,0,33,0,1,0,1,56,56,52,0
1,1,1,0,0,0,0,0,1,0,1,56,56,52,0
1,1,1,0,2.304347826,0,23,0,1,0,1,56,56,52,0
1,1,2,0.850207995,0.522727273,0.670454545,44,0,8,710,1,59,59,55,0
1,1,1,0,0,0,0,0,1,0,1,59,59,55,0
1,1,1,0,2.268292683,0,41,0,1,0,1,61,61,57,0
1,1,1,0,0.264175258,0.194587629,776,0,1,0,1,61,61,57,0
1,1,4,0.798774005,0.480429777,0.383729854,325.75,0,10,316,1,65,65,61,0
1,1,1,0,0,0,0,0,1,0,1,67,67,63,0
1,1,1,0,1.392156863,0,102,0,1,0,1,67,67,63,0
1,1,9,0.808534457,0.193240265,0.114621602,151.2222222,0,11,1117,0.666666667,76,76,72,0
1,1,1,0,0.219178082,0.232876712,73,0,4,192,1,77,77,73,0
1,1,1,0,0,0,0,0,1,0,1,80,80,76,0
1,1,1,0,1.829787234,0,47,0,1,0,1,80,80,76,0
1,1,1,0,0.3125,0.125,32,0,6,239,1,80,80,76,0
1,1,11,0.658909633,0.066722736,0.056910569,324.2727273,0,11,665,0.727272727,91,91,87,0
1,1,1,0,0,0,292,1,1,0,1,21,13.5,21,1
1,1,1,0,0,0,228,1,1,0,1,22,14.5,22,1
1,1,1,0,0.004385965,0.004385965,228,1,1,0,1,23,15.5,23,0
1,1,2,0.918295834,0,0.005802708,258.5,0,1,0,1,25,17.5,25,0
1,1,6,0.975503759,0.004022989,0.004022989,290,0,11,279,1,7,7,7,1
1,1,21,0.774364197,0.037935323,0.030472637,306.2857143,1,12,1644,0.619047619,112,112,108,0
1,1,1,0,0.010471204,0.008726003,573,1,8,11,1,12,12,12,0
1,1,1,0,0.034482759,0.012931034,232,1,1,4,1,26,18.5,26,0
1,1,18,0.710736824,0.044518081,0.027949863,385.6111111,1,12,1088,0.611111111,130,130,126,0
1,1,1,0,0.024577573,0.006144393,651,1,8,83,1,131,131,127,0
1,1,1,0,0.008951407,0.008951407,782,1,8,72,1,132,132,128,0
1,1,1,0,0.004754358,0,631,1,9,24,1,27,19.5,27,0
1,1,1,0,0.0125,0.0125,80,1,7,140,1,133,133,129,0
1,1,1,0,0.010273973,0,584,1,9,16,1,28,20.5,28,0
1,1,1,0,0.007186858,0.004106776,974,1,9,37,1,8,8,8,1
1,1,1,0,0.03030303,0.003367003,297,1,10,41,1,9,9,9,1
1,1,1,0,0.025641026,0.025641026,78,0,4,111,1,29,21.5,29,0
2,2,5,0.01406041,0.303448276,0.278817734,203,1,1,42,0.6,34,26.5,34,1
1,1,1,0,0.002053388,0.002053388,974,0,9,6,1,485,386.6666667,481,0
1,1,1,0,0.003367003,0.003367003,297,1,10,3,1,10,10,10,0
2,2,3,0.678243172,0.195789474,0.195789474,158.3333333,1,1,12,0.333333333,37,29.5,37,1
1,1,1,0,0.005681818,0.002840909,352,1,10,48,1,38,30.5,36,0
2,2,2,1,0.162790698,0,86,1,2,154,0.5,40,32.5,40,1
1,1,1,0,0,0,73,0,1,0,1,41,33.5,38,1
1,1,1,0,0.01369863,0.01369863,73,1,1,0,1,42,34.5,39,0
1,1,1,0,0.01369863,0.01369863,73,1,1,0,1,43,35.5,40,0
1,1,1,0,0,0,0,0,1,5,1,44,36.5,41,0
1,1,1,0,0.019607843,0.019607843,51,1,5,153,1,11,11,11,0
1,1,2,0,0,0,39,0,1,7,1,46,38.5,43,1
2,2,2,1,0.008928571,0.008928571,224,0,1,18,0.5,48,40.5,48,0
1,1,1,0,0.074534161,0.00621118,322,0,1,13,1,49,41.5,45,0
2,2,4,0.883565233,0.115021459,0.026609442,291.25,1,11,44,0.75,16,16,16,1
1,1,1,0,0.258666667,0.074666667,375,0,1,1,1,50,42.16666667,46,1
1,1,1,0,0.010666667,0.010666667,375,1,1,0,1,51,43.16666667,47,0
1,1,2,0.685064776,0.176072235,0.040632054,443,1,7,185,1,18,18,17,1
1,1,2,0.938315352,0.038590604,0.013422819,298,1,11,294,1,20,20,19,1
1,1,1,0,0.015789474,0.002631579,380,0,1,1,1,52,44.16666667,48,0
1,1,1,0,0.011029412,0.007352941,272,0,4,63,1,21,21,20,0
1,1,1,0,0.026041667,0.002604167,384,0,1,0,1,53,45.16666667,49,1
1,1,1,0,0.017948718,0,390,1,1,0,1,54,46.16666667,50,1
1,1,1,0,0.020565553,0.020565553,389,0,1,0,1,55,47.16666667,51,1
1,1,1,0,0.002570694,0.002570694,389,0,1,0,1,56,48.16666667,52,0
1,1,1,0,0.038560411,0,389,0,1,0,1,57,49.16666667,53,0
1,1,1,0,0.012820513,0.012820513,78,0,1,6,1,58,50.16666667,54,0
1,1,1,0,0.001745201,0.001745201,573,1,8,38,1,22,22,21,1
2,2,2,1,0.518987342,0.034810127,316,1,2,12,0.5,24,24,24,1
1,1,1,0,0.012765957,0.012765957,235,1,7,99,1,25,25,23,0
2,2,2,1,0.432098765,0.096296296,405,0,2,14,0.5,27,27,27,0
1,1,1,0,0.001206273,0.001206273,829,0,5,43,1,486,383.3333333,482,0
2,2,2,1,0.508992806,0.050359712,556,0,2,16,0.5,29,29,29,0
2,2,2,1,0,0.009041591,553,1,2,16,0.5,31,31,31,0
1,1,1,0,0.012658228,0.004219409,237,1,7,7,1,487,377.1666667,483,0
1,1,2,0.353359335,0.008316008,0.007276507,481,1,11,28,0.5,33,33,28,1
2,2,2,1,0.164948454,0.08419244,582,0,2,28,0.5,35,35,35,0
2,2,2,1,0.090434783,0.111304348,575,1,2,28,0.5,37,37,37,0
2,2,2,1,0.123310811,0.069256757,592,0,2,30,0.5,39,39,39,0
2,2,2,1,0.305084746,0.100282486,708,1,2,30,0.5,41,41,41,0
1,1,1,0,0.009041591,0.001808318,553,1,11,14,1,488,378.1666667,484,0
1,1,1,0,0.001025641,0,975,1,10,29,1,42,42,33,0
2,2,2,1,0.043296089,0.009776536,716,0,2,38,0.5,44,44,44,0
1,1,1,0,0.008433735,0.001204819,830,0,6,11,1,59,51.16666667,55,0
2,2,2,1,0.165172855,0.021766965,781,0,2,38,0.5,46,46,46,0
2,2,2,1,0.197038724,0.030751708,878,0,2,42,0.5,48,48,48,0
2,2,2,1,0.005694761,0.004555809,878,1,2,42,0.5,50,50,50,0
2,2,2,1,0.027428571,0.034285714,875,1,2,42,0.5,52,52,52,0
1,1,3,0.81365241,0.005610098,0.002337541,713,0,11,31,1,491,352.6666667,487,0
1,1,1,0,0.001026694,0.001026694,974,0,10,0,1,492,353.6666667,488,0
1,1,1,0,0.013189448,0.005995204,834,1,6,3,1,60,52.16666667,56,0
1,1,6,0.714692468,0.098327074,0.038238307,488.1666667,1,11,111,1,66,58.16666667,62,1
1,1,1,0,0.012658228,0.015189873,395,1,10,0,1,67,59.16666667,63,0
1,1,1,0,0.001199041,0.001199041,834,0,6,0,1,68,60.16666667,64,0
1,1,3,0.772566151,0.010204082,0.004081633,653.3333333,1,11,0,1,71,63.16666667,67,1
1,1,1,0,0.001718213,0.001718213,582,0,9,1,1,493,354.1666667,489,0
1,1,1,0,0.00407332,0.00203666,491,1,4,24,1,1,1,1,0
1,1,1,0,0.02800659,0.003294893,607,1,9,119,1,2,2,2,1
1,1,1,0,0.00203666,0.00203666,491,1,4,1,1,3,3,3,1
1,1,1,0,0.063905325,0.014201183,845,1,7,6,1,4,4,4,1
1,1,3,0.985056822,0.003703704,0.001234568,540,1,13,149,1,7,7,7,1
1,1,1,0,0.082851638,0.015414258,519,1,4,1,1,8,8,8,1
1,1,1,0,0.059649123,0.001754386,570,1,12,2,1,9,9,9,1
1,1,1,0,0.001015228,0.001015228,985,1,12,5,1,10,10,10,0
1,1,2,0.14609425,0.038057743,0.024934383,381,0,9,26,1,13,13,13,1
1,1,1,0,0.001677852,0,596,1,10,12,1,14,14,14,1
1,1,1,0,0.004524887,0.004524887,221,1,3,185,1,15,15,15,1
1,1,1,0,0.01059322,0.002118644,472,1,5,185,1,16,16,16,1
1,1,1,0,0.225806452,0,31,0,6,90,1,17,17,17,1
1,1,1,0,0.005063291,0.005063291,395,1,10,15,1,69,44.5,67,0
1,1,1,0,0,0.003861004,518,1,5,10,1,11,11,11,0
1,1,1,0,0.002525253,0.002525253,396,1,6,44,1,12,12,12,0
1,1,1,0,0.001647446,0.001647446,607,1,10,20,1,53,53,39,0
1,1,3,1,0.005501222,0.001833741,545.3333333,1,13,50,1,20,20,20,0
1,1,1,0,0.001015228,0.001015228,985,1,12,2,1,13,13,13,0
1,1,1,0,0.001428571,0.001428571,700,1,5,141,1,54,54,40,1
1,1,1,0,0.003361345,0.005042017,595,1,11,18,1,14,14,14,0
1,1,1,0,0.001183432,0.001183432,845,0,7,26,1,21,21,21,0
1,1,1,0,0.001584786,0.001584786,631,1,9,81,1,55,55,41,0
1,1,1,0,0.046052632,0.044407895,608,1,10,14,1,56,56,42,1
2,2,2,1,0.001172333,0.029308324,853,0,2,122,0.5,58,58,58,0
1,1,1,0,0.007075472,0.003537736,848,1,7,8,1,15,15,15,1
1,1,1,0,0.002380952,0.002380952,420,1,9,46,1,59,59,44,0
1,1,3,0.94639463,0.002663825,0.001598295,625.6666667,1,12,115,1,62,62,47,1
1,1,1,0,0.004285714,0.004285714,700,1,5,17,1,63,63,48,1
1,1,1,0,0,0.002030457,985,0,12,0,1,64,64,49,0
1,1,1,0,0.007594937,0.007594937,395,1,10,31,1,65,65,50,1
1,1,1,0,0.001177856,0,849,1,7,6,1,66,66,51,0
1,1,1,0,0.025641026,0.025641026,78,1,4,193,1,67,67,52,0
1,1,1,0,0.012925969,0.010575793,851,1,7,0,1,72,62.33333333,68,1
1,1,1,0,0.004115226,0,243,0,9,34,1,73,63.33333333,69,1
1,1,1,0,0.002531646,0.002531646,395,1,10,1,1,68,68,53,0
1,1,1,0,0.002531646,0.002531646,395,1,10,0,1,69,69,54,0
1,1,1,0,0.011647255,0,601,1,11,1,1,70,70,55,0
1,1,1,0,0.009433962,0,424,1,9,1,1,71,71,56,0
1,1,2,0.503258335,0.036036036,0.004504505,222,1,11,107,1,73,73,58,1
1,1,1,0,0.005145798,0.005145798,583,1,2,165,1,74,74,1,0
1,1,1,0,0.02,0.04,50,1,6,76,1,75,75,59,1
1,1,1,0,0.008196721,0,610,1,10,9,1,76,76,60,0
1,1,1,0,0.025974026,0,77,1,7,208,1,77,77,61,1
1,1,3,0.997683477,0.018132366,0.018132366,367.6666667,1,6,425,1,80,80,64,0
1,1,1,0,0.016877637,0.002109705,474,1,6,1,1,22,22,22,1
1,1,1,0,0.012987013,0.012987013,77,1,7,1,1,81,81,65,1
1,1,1,0,0.007077856,0.001011122,989,1,12,3,1,82,82,66,0
1,1,1,0,0.017291066,0.017291066,694,1,5,3,1,83,83,67,0
1,1,1,0,0.001015228,0.008121827,985,1,12,0,1,84,84,68,0
2,2,2,1,0.003154574,0,317,1,3,132,0.5,17,17,17,0
1,1,1,0,0,0.003174603,630,1,10,14,1,18,18,17,0
1,1,1,0,0.002531646,0.002531646,395,1,10,7,1,85,85,69,1
1,1,1,0,0.003430532,0.003430532,583,1,3,7,1,19,19,1,0
1,1,1,0,0.001587302,0.001587302,630,1,10,3,1,20,20,18,1
1,1,2,1,0.002188184,0.002188184,457,1,9,66,1,22,22,20,1
1,1,1,0,0.008438819,0.016877637,474,1,7,10,1,23,23,21,0
1,1,1,0,0.008547009,0.001709402,585,1,9,60,1,86,86,70,1
1,1,1,0,0.106382979,0.063829787,47,1,7,81,1,87,87,71,0
1,1,1,0,0.007352941,0.007352941,272,1,4,81,1,88,88,72,0
1,1,1,0,0.003412969,0.001706485,586,1,9,1,1,89,89,73,1
1,1,1,0,0.003273322,0,611,1,10,14,1,90,90,74,0
1,1,1,0,0.002525253,0.002525253,396,1,6,7,1,91,91,75,0
1,1,1,0,0.004700353,0.001175088,851,0,7,17,1,92,92,76,0
1,1,4,0.53477311,0.14939897,0.033772181,436.75,1,12,49,1,96,96,80,1
1,1,2,0.41381685,0.025892857,0.016964286,560,1,11,2,1,98,98,82,0
1,1,2,0.954434003,0.005159071,0.00171969,581.5,1,11,2,0.5,25,25,23,0
1,1,2,0.979868757,0.004110393,0.002935995,851.5,1,12,20,1,100,100,84,1
1,1,1,0,0.004115226,0.004115226,243,0,9,22,1,494,237,490,0
1,1,1,0,0.018583043,0,861,1,7,13,1,101,101,85,0
1,1,1,0,0.1,0.025,40,1,7,135,1,26,26,24,1
1,1,1,0,0.056386651,0.042577675,869,1,7,2,1,27,27,25,0
1,1,1,0,0.006734007,0.006734007,297,0,11,43,1,70,36.5,68,1
1,1,1,0,0,0,108,0,1,0,1,23,23,23,1
1,1,4,0.837402807,0.08563135,0.000967586,516.75,0,12,157,1,27,27,27,1
1,1,1,0,0.002247191,0.002247191,890,0,7,0,1,28,28,28,0
1,1,1,0,0.02407932,0.015580737,706,0,10,35,1,102,99,86,0
1,1,1,0,0.001754386,0.001754386,570,0,13,78,1,71,37,69,1
1,1,1,0,0.011925043,0.011925043,587,0,10,45,1,29,28.5,29,1
1,1,2,0.265615488,0.956651719,0.862481315,334.5,1,13,13,1,31,30.5,31,1
1,1,1,0,0.021276596,0.021276596,94,0,8,0,1,32,31.5,32,1
1,1,1,0,0.002531646,0.002531646,395,1,10,56,1,103,99.5,87,0
1,1,1,0,0.010327022,0,581,0,13,10,1,495,222.75,491,0
1,1,1,0,0.074367089,0.023734177,632,1,10,68,1,28,28,26,1
1,1,2,0.997502546,0.013313609,0.01183432,338,1,14,62,1,2,2,2,0
1,1,2,0.949452015,0.014127144,0.005045409,495.5,1,11,73,1,73,30.83333333,71,1
1,1,1,0,0.067323481,0.001642036,609,1,10,5,1,74,31.83333333,72,1
1,1,1,0,0.001652893,0.001652893,605,0,12,52,1,3,3,3,0
1,1,1,0,0.015659955,0.007829978,894,1,8,52,1,4,4,4,1
1,1,1,0,0.018518519,0.018518519,108,1,2,52,1,5,5,5,0
1,1,1,0,0.003355705,0.004474273,894,1,8,0,1,6,6,6,1
1,1,1,0,0.053191489,0.042553191,94,0,9,9,1,7,7,7,0
1,1,1,0,0,0,34,0,1,0,1,75,32.83333333,73,0
1,1,3,0.893230719,0.018248175,0.009489051,456.6666667,0,11,172,1,78,35.83333333,76,1
1,1,1,0,0.004237288,0.001412429,708,1,10,85,1,29,25,27,0
1,1,1,0,0.065945946,0,925,1,8,34,1,8,8,8,1
1,1,1,0,0.018987342,0.018987342,632,1,11,58,1,33,27.5,33,1
1,1,1,0,0.003305785,0.003305785,605,1,12,34,1,34,28.5,34,0
1,1,3,0.334648976,0.018001241,0.009310987,537,1,14,80,1,11,11,11,0
